Topic1,Topic2,Edge Weight,Positive Sentiment,Negative Sentiment
Big Ten,Miami,1,0.9348306592159499,0.06516937578405015
Big Ten,Pennsylvania State University,1,0.9348306592159499,0.06516937578405015
Florida,Pennsylvania State University,1,0.9348306592159499,0.06516937578405015
Miami,Pennsylvania State University,1,0.9348306592159499,0.06516937578405015
Pennsylvania State University,Soccer,-1,0.26060375653083123,0.7393962324691686
Golden Girls,TV,-1,0.2089035235778104,0.7910965574221895
Baltimore,Maryland,2,1.7279329858480492,0.2720668966519509
Bruce Springsteen,Obama,-1,0.3775563106684408,0.6224436933315591
Bruce Springsteen,Podcasts,-1,0.3775563106684408,0.6224436933315591
Obama,Podcasts,-1,0.3775563106684408,0.6224436933315591
Earthquakes,Volcanoes,-1,0.08366524376725543,0.9163347862327446
Food & Drink,Nashville,1,0.8757318971709953,0.1242681088290046
Food & Drink,Tennessee,1,0.8757318971709953,0.1242681088290046
Nashville,Tennessee,2,1.3432013300904737,0.6567987359095262
Space,Virgin Galactic,2,1.3984638434932628,0.6015361315067372
Columbus Blue Jackets,Hockey,1,0.512144442808904,0.48785554219109595
Columbus Blue Jackets,NHL,1,0.512144442808904,0.48785554219109595
Coronavirus,Ohio,2,1.287615448881327,0.7123845921186732
Adele,Lebron James,-1,0.19573575982063351,0.8042642251793666
Adele,Sports Figures,-1,0.19573575982063351,0.8042642251793666
Lewis Hamilton,Sports Figures,-1,0.06819050865638057,0.9318095153436194
Lewis Hamilton,Max Verstappen,-1,0.06819050865638057,0.9318095153436194
Max Verstappen,Sports Figures,-1,0.06819050865638057,0.9318095153436194
Ben Affleck,Jennifer Lopez,1,0.5083475275844198,0.49165248641558035
Coronavirus,Football,-2,0.1952624636369376,1.8047375093630624
America's Got Talent,TV,1,0.629420212597809,0.3705797904021911
Basketball,Chicago Bulls,-3,0.771005603524068,1.2289943804759322
Basketball,Chicago,-4,0.771005603524068,1.2289943804759322
Basketball,Illinois,5,1.5439355794923098,1.4560643945076905
Chicago Bulls,NBA,-3,0.771005603524068,1.2289943804759322
Chicago,Chicago Bulls,-3,0.771005603524068,1.2289943804759322
Chicago Bulls,Illinois,-3,0.771005603524068,1.2289943804759322
Chicago,NBA,-4,0.771005603524068,1.2289943804759322
Illinois,NBA,-4,0.771005603524068,1.2289943804759322
Genesis Motor,Reviews,1,0.9637858675732203,0.036214159926779746
Gaming,Roblox,1,0.6221694674731476,0.3778304815268524
Food & Drink,Princess Diana,-1,0.4927101484870982,0.5072898275129016
Food & Drink,Royal Family,-1,0.4927101484870982,0.5072898275129016
Airlines,Business Leaders,-1,0.0338366536095822,0.9661634123904178
Aviation,Business Leaders,-1,0.0338366536095822,0.9661634123904178
Markets,Real Estate,-4,1.0795134128388313,1.920486539161169
Fantasy Sports,Football,3,1.733945544735219,1.2660544842647807
Las Vegas Raiders,NFL,-5,2.4245940692573615,2.575405908742639
NFL,Oakland,3,1.7659390498318779,1.2340609921681223
Football,Las Vegas Raiders,-5,2.4245940692573615,2.575405908742639
Football,Oakland,3,1.7659390498318779,1.2340609921681223
Las Vegas Raiders,Oakland,3,1.7659390498318779,1.2340609921681223
Airlines,Coronavirus,1,0.6772154191940246,0.3227845908059754
Aviation,Coronavirus,1,0.6772154191940246,0.3227845908059754
Africa,Coronavirus,-3,0.2774745834068697,2.7225254665931304
Africa,Ebola,-1,0.0198641295915406,0.9801359384084594
Coronavirus,Ebola,-1,0.0198641295915406,0.9801359384084594
AstraZeneca,Data,1,0.8202209775141664,0.17977895248583367
Coronavirus,Data,1,0.8202209775141664,0.17977895248583367
Caribbean Islands,Haiti,-2,0.22711710711670005,1.7728828578833
Caribbean Islands,Jewish,-1,0.19577095518375404,0.804228991816246
Caribbean Islands,Podcasts,-1,0.19577095518375404,0.804228991816246
Haiti,Jewish,-1,0.19577095518375404,0.804228991816246
Haiti,Podcasts,-1,0.19577095518375404,0.804228991816246
Jewish,Podcasts,-1,0.19577095518375404,0.804228991816246
Academia,Georgia,1,0.9114282195175407,0.08857175448245931
Academia,Memphis,1,0.9114282195175407,0.08857175448245931
Academia,Tennessee,1,0.9114282195175407,0.08857175448245931
Basketball,Georgia,1,0.9114282195175407,0.08857175448245931
Georgia,Memphis,1,0.9114282195175407,0.08857175448245931
Georgia,Tennessee,1,0.9114282195175407,0.08857175448245931
Crime,Terrorism,-6,1.4232614572587718,4.576738619741228
Crime,Nancy Pelosi,1,0.7005930855467599,0.2994069044532401
Nancy Pelosi,Terrorism,1,0.7005930855467599,0.2994069044532401
Kansas,Wichita,1,0.0,0.0
Netflix,Poland,1,0.805022585351232,0.1949774836487681
Poland,Stranger Things,1,0.805022585351232,0.1949774836487681
Poland,TV,1,0.805022585351232,0.1949774836487681
Beauty,Style,1,0.6614247585556986,0.3385752134443014
Afghanistan,Joe Biden,-1,0.017472956241367323,0.9825270577586327
IBM,Oracle,1,0.9503828943186826,0.049617146181317476
Microsoft,Oracle,2,1.7318722901976409,0.2681277433023591
App Store,Apple,-1,0.2773653555655363,0.7226346644344637
Markets,NASDAQ,24,16.27999296154035,6.7200072064596466
Chicago,Kansas,1,0.5829765486988541,0.41702347030114595
Chicago,Kansas City,1,0.5829765486988541,0.41702347030114595
Chicago,Missouri,1,0.5829765486988541,0.41702347030114595
Illinois,Kansas,1,0.5829765486988541,0.41702347030114595
Illinois,Kansas City,1,0.5829765486988541,0.41702347030114595
Illinois,Missouri,1,0.5829765486988541,0.41702347030114595
Markets,Ukraine,1,0.7714336414355941,0.2285663785644058
Activism,Markets,1,0.9746582512914697,0.025341764708530327
Coronavirus,FDA,-1,0.2007478406141737,0.7992521693858263
Massachusetts,Startups,2,1.7390337735884809,0.2609662474115191
Altcoins,Markets,-1,0.11158803490601024,0.8884120370939897
Cryptocurrency,Markets,-5,1.9057606756052612,3.094239328394739
Ethereum,Markets,-1,0.11158803490601024,0.8884120370939897
Business Leaders,Joe Biden,-1,0.10726374125355717,0.892736288746443
Coronavirus,Joe Biden,-4,0.9875216278069682,3.0124783621930318
2021 Elections,Immigration,-1,0.3229660096104239,0.6770339903895761
2021 Elections,Social Issues,-1,0.3229660096104239,0.6770339903895761
Immigration,Social Issues,-3,0.9884629655231018,2.011537117476898
Brooks Koepka,Golf,-1,0.10655878777744648,0.8934411972225534
Brooks Koepka,Sports Figures,-1,0.10655878777744648,0.8934411972225534
Golf,Sports Figures,-4,1.4232648537542851,2.5767350412457146
Africa,CDC,-1,0.07867263848576764,0.9213273415142323
Football,France,-3,0.8090147168413983,1.1909850701586018
Abortion,Social Issues,-6,1.1163952086025704,4.883604842397429
Abortion,Texas,-2,0.1569408188087921,1.8430592351912078
Social Issues,Texas,-2,0.1569408188087921,1.8430592351912078
Cricket,Indian Premier League,1,0.7719009497602354,0.22809904023976477
Cricket,European Football,1,0.7719009497602354,0.22809904023976477
European Football,Indian Premier League,1,0.7719009497602354,0.22809904023976477
California,Fresno,1,0.0,0.0
California,Hawaii,1,0.0,0.0
Fresno,Hawaii,1,0.0,0.0
Amazon,Facebook,1,0.0,0.0
Amazon,United Nations,1,0.0,0.0
Facebook,United Nations,1,0.0,0.0
Fashion,Style,-8,2.5766672324998514,3.4233327885001485
Fashion,The Simpsons,-1,0.2349124750702835,0.7650875399297165
Fashion,TV,-1,0.2349124750702835,0.7650875399297165
Style,The Simpsons,-1,0.2349124750702835,0.7650875399297165
Style,TV,-1,0.2349124750702835,0.7650875399297165
TV,The Simpsons,-1,0.2349124750702835,0.7650875399297165
Baseball,Houston Astros,-9,3.791912771770635,5.208087131229364
Baseball,Chicago White Sox,2,1.423799560540469,0.5762005234595309
Houston Astros,MLB,-9,3.791912771770635,5.208087131229364
Chicago White Sox,Houston Astros,1,0.6017531997301645,0.39824683426983554
Chicago White Sox,MLB,2,1.423799560540469,0.5762005234595309
MMA,UFC,1,0.7220683227959009,0.27793170220409896
Barbara Corcoran,Whoopi Goldberg,-1,0.04760363048751756,0.9523963665124824
AWS,Amazon,10,8.991641226339574,1.0083587941604244
FinTech,IPO,1,0.7759258026019724,0.2240742033980277
FinTech,Markets,2,1.7637316395339668,0.23626833546603332
Mitsubishi,Samsung,1,0.8675314519646828,0.1324685860353172
Abortion,Wisconsin,-1,0.06129721432898623,0.9387027776710137
Social Issues,Wisconsin,-1,0.06129721432898623,0.9387027776710137
Joe Biden,Pope Francis,1,0.5338512389579555,0.46614875604204464
Malaysia,Markets,1,0.9158772627359033,0.08412279226409665
Station 19,TV,-1,0.4917058582210171,0.5082941387789829
Joe Biden,UN Climate Change Conference,-1,0.06769341376660234,0.9323066162333977
Fashion,Oprah Winfrey,1,0.7840439778609554,0.2159559931390447
Oprah Winfrey,Style,1,0.7840439778609554,0.2159559931390447
Soccer,TV,1,0.0,0.0
European Football,Soccer,2,0.8088451294262932,0.19115483657370694
Soccer,UEFA,1,0.0,0.0
European Football,TV,1,0.0,0.0
TV,UEFA,1,0.0,0.0
European Football,UEFA,-3,0.6147860079185216,1.3852140320814783
Basketball,New York Knicks,-2,0.7602268117388433,1.2397730972611567
NBA,New York Knicks,-2,0.7602268117388433,1.2397730972611567
Colin Kaepernick,NBA,-1,0.24597862698804418,0.7540214480119558
Joe Biden,Pete Buttigieg,-1,0.07689690181474407,0.923103094185256
Dallas,Texas,-4,0.3925121454580166,1.6074878795419836
Astroworld Festival,Dallas,-1,0.019759530527131582,0.9802405044728684
Astroworld Festival,Texas,-1,0.019759530527131582,0.9802405044728684
Apple,Electronics,16,9.683717990856028,3.316281740143972
Apple,iPhone,13,7.938149722163712,2.0618500448362873
Apple,Black Friday,2,1.795940485742127,0.204059517257873
Apple,Shopping,2,1.795940485742127,0.204059517257873
Electronics,iPhone,15,8.990018683469764,3.009981009530237
Black Friday,Electronics,2,1.795940485742127,0.204059517257873
Electronics,Shopping,4,3.693835906726298,0.30616410627370194
Black Friday,iPhone,2,1.795940485742127,0.204059517257873
Shopping,iPhone,2,1.795940485742127,0.204059517257873
Black Friday,Shopping,3,2.334438558204418,0.6655615297955825
Basketball,Scottie Pippen,-1,0.06199268899217211,0.9380073450078279
Chicago Bulls,Scottie Pippen,-1,0.06199268899217211,0.9380073450078279
Chicago Bulls,Sports Figures,-2,0.06199268899217211,0.9380073450078279
NBA,Scottie Pippen,-1,0.06199268899217211,0.9380073450078279
Chicago,Scottie Pippen,-1,0.06199268899217211,0.9380073450078279
Illinois,Scottie Pippen,-1,0.06199268899217211,0.9380073450078279
Scottie Pippen,Sports Figures,-1,0.06199268899217211,0.9380073450078279
Beijing,Joe Biden,-1,0.04995313080193821,0.9500467991980619
Beijing,Olympics,-3,0.04995313080193821,0.9500467991980619
Joe Biden,Olympics,-1,0.04995313080193821,0.9500467991980619
GOP,Trump,-1,0.01319071844766752,0.9868092165523324
Serena Williams,Sports Figures,-1,0.03112172831445692,0.9688781926855431
Serena Williams,Tennis,-1,0.03112172831445692,0.9688781926855431
Peng Shuai,Serena Williams,-1,0.03112172831445692,0.9688781926855431
Sports Figures,Tennis,-10,2.567210236916267,5.432789550083734
Peng Shuai,Sports Figures,-2,0.03112172831445692,0.9688781926855431
Peng Shuai,Tennis,-2,0.03112172831445692,0.9688781926855431
Canada,Justin Trudeau,1,0.5820557808890255,0.4179442091109745
Canada,Immigration,1,0.5820557808890255,0.4179442091109745
Canada,Social Issues,1,0.5820557808890255,0.4179442091109745
Canada,Joe Biden,1,0.5820557808890255,0.4179442091109745
Immigration,Justin Trudeau,1,0.5820557808890255,0.4179442091109745
Justin Trudeau,Social Issues,1,0.5820557808890255,0.4179442091109745
Joe Biden,Justin Trudeau,1,0.5820557808890255,0.4179442091109745
Immigration,Joe Biden,1,0.5820557808890255,0.4179442091109745
Joe Biden,Social Issues,2,1.0478541610019048,0.9521458749980953
Memphis,Young Dolph,-1,0.4660416059913895,0.5339583940086106
Tennessee,Young Dolph,-1,0.4660416059913895,0.5339583940086106
Facebook,Google,-1,0.38268797878648175,0.6173120552135182
Cannabis,Food & Drink,1,0.9210095354007575,0.07899054159924265
Cannabis,Uber Eats,1,0.9210095354007575,0.07899054159924265
Cannabis,Ridesharing,1,0.9210095354007575,0.07899054159924265
Cannabis,Uber,1,0.9210095354007575,0.07899054159924265
Food & Drink,Social Issues,1,0.9210095354007575,0.07899054159924265
Social Issues,Uber Eats,1,0.9210095354007575,0.07899054159924265
Ridesharing,Social Issues,1,0.9210095354007575,0.07899054159924265
Social Issues,Uber,1,0.9210095354007575,0.07899054159924265
Food & Drink,Uber Eats,1,0.9210095354007575,0.07899054159924265
Food & Drink,Ridesharing,1,0.9210095354007575,0.07899054159924265
Food & Drink,Uber,1,0.9210095354007575,0.07899054159924265
Ridesharing,Uber Eats,1,0.9210095354007575,0.07899054159924265
Uber,Uber Eats,1,0.9210095354007575,0.07899054159924265
Ridesharing,Uber,2,1.3705229741027902,0.6294771198972099
Australia,La Niña,-1,0.27009942885717164,0.7299006161428283
California,Football,2,1.4897280197710723,0.5102719382289278
California,NFL,1,0.8722271203057578,0.12777286269424226
California,Pittsburgh Steelers,1,0.8722271203057578,0.12777286269424226
Football,Los Angeles,1,0.8722271203057578,0.12777286269424226
Los Angeles,NFL,1,0.8722271203057578,0.12777286269424226
Los Angeles,Pittsburgh Steelers,1,0.8722271203057578,0.12777286269424226
Football,Pittsburgh Steelers,2,1.8111399865829845,0.1888599684170157
NFL,Pittsburgh Steelers,2,1.8111399865829845,0.1888599684170157
Golf,Tiger Woods,-1,0.3831446028648979,0.6168553671351021
Sports Figures,Tiger Woods,-2,0.7202905523404098,1.2797093606595902
Abortion,Supreme Court,-3,0.8981571754647919,2.101842829535208
CVS,Markets,1,0.6824851690451951,0.3175148569548049
Dave Chappelle,Holidays,1,0.0,0.0
Dave Chappelle,NYE,1,0.0,0.0
Coronavirus,Omicron,-4,0.24186538736119698,0.758134565638803
Arizona,Tucson,2,1.853172602313229,0.14682747168677113
Alabama,Arizona,1,0.9265863011566144,0.07341373584338556
Alabama,Tucson,1,0.9265863011566144,0.07341373584338556
Arizona,Missouri,1,0.9265863011566144,0.07341373584338556
Missouri,Tucson,1,0.9265863011566144,0.07341373584338556
Academia,Kentucky,1,0.6024234623234666,0.3975764916765333
Chicago,Green Bay Packers,-1,0.4481666497059599,0.55183329829404
Chicago Bears,Green Bay Packers,-1,0.4481666497059599,0.55183329829404
Kentucky,Tornadoes,-1,0.017388067193710218,0.9826119548062898
Soccer,Vietnam,1,0.7111008802802719,0.28889907571972817
Coronavirus,Tsunamis,1,0.0,0.0
Omicron,Tsunamis,1,0.0,0.0
Basketball,Lebron James,3,0.7004670576621199,0.29953296233788024
Lebron James,Los Angeles Lakers,2,0.0,0.0
Lebron James,NBA,2,0.0,0.0
Adele,Ed Sheeran,1,0.0,0.0
Arizona,NBA,2,0.6175126852351592,0.3824873217648407
NBA,Phoenix,2,0.6175126852351592,0.3824873217648407
Arizona,Phoenix,3,1.2787796635295772,0.7212203794704228
Arizona,Basketball,2,0.6175126852351592,0.3824873217648407
Arizona,Chicago,1,0.0,0.0
Arizona,Illinois,1,0.0,0.0
Basketball,Phoenix,2,0.6175126852351592,0.3824873217648407
Chicago,Phoenix,1,0.0,0.0
Illinois,Phoenix,1,0.0,0.0
Florida,Miami Dolphins,1,0.0,0.0
Miami,Miami Dolphins,1,0.0,0.0
Miami,NFL,1,0.0,0.0
Football,Miami Dolphins,1,0.0,0.0
Miami Dolphins,NFL,1,0.0,0.0
Cleveland Cavaliers,NBA,-2,0.9601269662026133,1.0398730237973866
Basketball,Cleveland Cavaliers,-2,0.9601269662026133,1.0398730237973866
Markets,Space,1,0.9222375350593346,0.07776241694066534
Aerospace,Markets,1,0.9222375350593346,0.07776241694066534
Aerospace,Space,1,0.9222375350593346,0.07776241694066534
Australia,Sports Figures,-1,0.37356154273884856,0.6264384672611514
Australian Open,Sports Figures,-1,0.37356154273884856,0.6264384672611514
Australia,Australian Open,-5,1.420399015602885,1.579600934397115
Australia,Tennis,-5,1.420399015602885,1.579600934397115
Australian Open,Tennis,-5,1.420399015602885,1.579600934397115
Climate Change,ESG,-1,0.4693606594621198,0.5306393905378802
2024 Elections,GOP,-1,0.12495855937437628,0.8750415206256238
GOP,Voters,-1,0.12495855937437628,0.8750415206256238
2024 Elections,Voters,-1,0.12495855937437628,0.8750415206256238
Grammy Awards,Music,1,0.8351476920838656,0.16485233791613443
AI,Gaming,-1,0.4085421961218016,0.5914577938781984
Gaming,Nintendo,-4,1.4437762943793877,1.556223715620612
Nintendo,Star Wars,1,0.7339765432886464,0.2660234567113536
Gaming,Star Wars,1,0.7339765432886464,0.2660234567113536
Coronavirus,Markets,1,0.6294614905593796,0.37053852944062027
AI,Cryptocurrency,3,2.6230874518583933,0.37691254614160674
Holidays,Ramadan,-1,0.08024929115868909,0.9197506988413109
Holidays,The Oscars,-1,0.08024929115868909,0.9197506988413109
Ramadan,The Oscars,-1,0.08024929115868909,0.9197506988413109
WWE,Wrestling,-9,3.6607540036922517,4.339245994307749
Crime,Traffic,-1,0.0792815787763928,0.9207183282236072
Crime,Murder,-41,7.178919421442237,31.821080576557755
AI,GOP,-1,0.05127242006294732,0.9487275699370527
Cryptocurrency,SEC,-1,0.23462579668539682,0.7653742033146032
Crime,Scam,-1,0.0648901189329678,0.9351098780670323
Economy,Oil & Gas,-1,0.062445292257902595,0.9375547647420974
AI,Markets,1,0.8091629264804048,0.19083711351959526
Theft,Trafficking (Stolen Goods),-1,0.25413856736779283,0.7458614086322071
Holidays,Mother's Day,1,0.7916198018219655,0.20838023817803455
AI,Shopping,1,0.9465719537193613,0.05342801828063873
AI,Electronics,2,1.029195236236848,0.9708046987631521
ESG,Green Energy,3,1.97710379608719,1.0228962349128097
ESG,Electric Vehicles,-2,0.9965417132606079,1.0034582817393918
Asian,Markets,1,0.5974170379059587,0.4025829520940413
AI,Startups,1,0.5219280905234185,0.4780719294765815
Music,Russia-Ukraine War,-1,0.15856485117866417,0.8414351388213359
AI,Books,-1,0.3742473664771855,0.6257526935228145
Extortion,Organized Crime,-1,0.09117960059203717,0.9088204164079628
Extortion,Kidnapping,-1,0.09117960059203717,0.9088204164079628
Kidnapping,Organized Crime,-1,0.09117960059203717,0.9088204164079628
Baseball,Los Angeles Dodgers,-5,1.8165585754064846,3.183441510593515
Los Angeles Dodgers,MLB,-5,1.8165585754064846,3.183441510593515
Los Angeles Dodgers,Sports Figures,-2,0.709591077983887,1.290408932016113
Softball,Venture Capital,-1,0.13747455622613108,0.8625253937738689
Softball,Startups,-1,0.13747455622613108,0.8625253937738689
Startups,Venture Capital,5,3.0875994041981687,0.9124005688018314
Markets,Shopping,1,0.7980294419264162,0.20197058807358378
Sports Figures,UFC,-2,0.6785427660177411,1.3214571439822587
Boxing,UFC,-2,0.6785427660177411,1.3214571439822587
Corruption,Tax Fraud,-1,0.08901807987890484,0.9109820201210952
Fraud,Tax Fraud,-1,0.08901807987890484,0.9109820201210952
Money Laundering,Tax Fraud,-1,0.08901807987890484,0.9109820201210952
Crime,Tax Fraud,-1,0.08901807987890484,0.9109820201210952
Organized Crime,Tax Fraud,-1,0.08901807987890484,0.9109820201210952
Corruption,Fraud,-3,0.22033052814857598,2.779669601851424
Corruption,Money Laundering,-1,0.08901807987890484,0.9109820201210952
Corruption,Crime,-1,0.08901807987890484,0.9109820201210952
Corruption,Organized Crime,-1,0.08901807987890484,0.9109820201210952
Fraud,Money Laundering,-1,0.08901807987890484,0.9109820201210952
Crime,Fraud,-1,0.08901807987890484,0.9109820201210952
Fraud,Organized Crime,-1,0.08901807987890484,0.9109820201210952
Crime,Money Laundering,-1,0.08901807987890484,0.9109820201210952
Money Laundering,Organized Crime,-1,0.08901807987890484,0.9109820201210952
Crime,Organized Crime,-2,0.12380047404149663,1.8761996229585034
Academia,World Series,1,0.7347385756673823,0.2652614443326177
AHL,Edmonton Oilers,-3,0.6898494542084949,2.310150555791505
Edmonton Oilers,Hockey,-3,0.6898494542084949,2.310150555791505
Edmonton Oilers,Florida Panthers,-2,0.19426633225881296,1.805733647741187
Edmonton Oilers,NHL,-4,1.4118377337709065,2.5881622662290935
AHL,Hockey,-3,0.6898494542084949,2.310150555791505
AHL,Florida Panthers,-2,0.19426633225881296,1.805733647741187
AHL,NHL,-3,0.6898494542084949,2.310150555791505
Florida Panthers,Hockey,-3,0.8013763948350813,2.1986235951649187
Florida Panthers,NHL,-3,0.8013763948350813,2.1986235951649187
Lawsuits,The Walking Dead,1,0.5568741069005316,0.44312595309946823
Lawsuits,TV,1,0.5568741069005316,0.44312595309946823
TV,The Walking Dead,1,0.5568741069005316,0.44312595309946823
Russia-Ukraine War,World Politics,-1,0.07188383950318993,0.92811611749681
Brexit,Russia-Ukraine War,-1,0.07188383950318993,0.92811611749681
Basketball,Miami Heat,1,0.6071100625762683,0.3928899474237316
Basketball,Florida Panthers,1,0.6071100625762683,0.3928899474237316
Basketball,NHL,1,0.6071100625762683,0.3928899474237316
Basketball,Hockey,1,0.6071100625762683,0.3928899474237316
Florida Panthers,Miami Heat,1,0.6071100625762683,0.3928899474237316
Miami Heat,NHL,1,0.6071100625762683,0.3928899474237316
Hockey,Miami Heat,1,0.6071100625762683,0.3928899474237316
Miami Heat,NBA,1,0.6071100625762683,0.3928899474237316
Florida Panthers,NBA,1,0.6071100625762683,0.3928899474237316
NBA,NHL,1,0.6071100625762683,0.3928899474237316
Hockey,NBA,1,0.6071100625762683,0.3928899474237316
Basketball,Boston Celtics,-1,0.4670886498758565,0.5329113101241434
Boston Celtics,NBA,-1,0.4670886498758565,0.5329113101241434
Crime,Olympics,-2,0.0976553929564885,1.9023446390435115
Crime,Lawsuits,-1,0.08396546606918942,0.9160345269308106
Australia,Congress,1,0.9711838436066835,0.028816196393316475
Tennis,Wimbledon,-1,0.03521113790685188,0.9647888660931482
Basketball,WNBA,3,2.1241004963760988,0.8758994836239009
Baseball,Milwaukee Brewers,-3,0.9286878695171366,2.0713121204828635
Sports Figures,WWE,-1,0.17451576404374083,0.8254842309562592
RNC,WWE,-1,0.17451576404374083,0.8254842309562592
WWE,WrestleMania,-2,0.8608567376657282,1.139143279334272
Sports Figures,Wrestling,-1,0.17451576404374083,0.8254842309562592
RNC,Wrestling,-1,0.17451576404374083,0.8254842309562592
WrestleMania,Wrestling,-2,0.8608567376657282,1.139143279334272
RNC,Sports Figures,-1,0.17451576404374083,0.8254842309562592
Sports Figures,WrestleMania,-1,0.17451576404374083,0.8254842309562592
RNC,WrestleMania,-1,0.17451576404374083,0.8254842309562592
Entrepreneur,In Memoriam,1,0.7010483267170756,0.29895164328292445
Altcoins,Zcash,1,0.9025666746479409,0.09743334535205905
Cryptocurrency,Zcash,1,0.9025666746479409,0.09743334535205905
Australia,Style,1,0.8733769179735595,0.1266230950264404
Australia,Fashion,1,0.8733769179735595,0.1266230950264404
Olympics,Olympics 2024,1,0.6542322811112535,0.34576768888874654
Basketball,Sacramento Kings,-1,0.2679345935959204,0.7320654264040796
NBA,Sacramento Kings,-1,0.2679345935959204,0.7320654264040796
Sacramento Kings,Sports Figures,-1,0.2679345935959204,0.7320654264040796
American Red Cross,Environment-ESG,1,0.9032088356087449,0.09679112839125517
Environment-ESG,North America,1,0.9731387557519497,0.02686120224805024
Dallas Cowboys,NFL,1,0.9312752398298942,0.06872475817010579
Dallas Cowboys,Sports Figures,1,0.9312752398298942,0.06872475817010579
Dallas Cowboys,Football,1,0.9312752398298942,0.06872475817010579
European Football,Sports Figures,-4,1.1444955218243302,2.8555044911756697
Sports Figures,UEFA,1,0.563227819564559,0.436772230435441
MacBooks,Shopping,1,0.9513234672648099,0.04867657073519019
Electronics,MacBooks,1,0.9513234672648099,0.04867657073519019
AI,Business Leaders,2,1.1118721919314458,0.8881278030685543
ESG,Economy,-1,0.42865186374281966,0.5713481362571803
DNC,Football,-1,0.17106117630915846,0.8289388236908415
Federal Reserve,Markets,-3,0.39965734174669615,1.600342628253304
Federal Reserve,Inflation,-1,0.0877591103849103,0.9122409196150897
Inflation,Markets,-2,0.12084509269168252,1.8791550093083176
Books,Fraud,-1,0.05274079507110527,0.9472592449288947
Books,Corruption,-1,0.05274079507110527,0.9472592449288947
Soccer,World Cup,-3,1.4282882317548062,1.571711744245194
2024 Elections,Environment-ESG,-1,0.18010666189481958,0.8198933881051804
2024 Elections,Real Estate,-1,0.18010666189481958,0.8198933881051804
Environment-ESG,Real Estate,-1,0.18010666189481958,0.8198933881051804
MLB,World Series,-5,1.4685659991001336,3.5314340508998665
Los Angeles Dodgers,World Series,-1,0.30655299957021054,0.6934469904297895
Sports Figures,World Series,-1,0.30655299957021054,0.6934469904297895
Baseball,World Series,-5,1.4685659991001336,3.5314340508998665
Diwali,Fashion,1,0.5166868977297029,0.483313032270297
Diwali,Holidays,1,0.5166868977297029,0.483313032270297
Fashion,Holidays,1,0.5166868977297029,0.483313032270297
Bollywood,Movies,-3,1.1048554252507448,1.895144579749255
Halloween,Holidays,1,0.8043291214597259,0.195670932540274
Movies,Spider-man,-1,0.2632677747926895,0.7367321552073105
Africa,Sports Figures,-1,0.12485181835504511,0.8751481916449548
Africa,Cricket,-1,0.3335032523137108,0.6664967976862892
Australia,World Cup,2,1.148551151035476,0.851448804964524
TV,World Cup,1,0.8142744516907848,0.18572556330921522
Crime,Violence,-2,0.36900374561091037,1.6309962203890895
Governance-ESG,Social-ESG,-1,0.08570927772242204,0.9142907422775779
Australia,Cricket,-1,0.1979866046547111,0.8020133653452889
FIFA World Cup,Soccer,2,1.1006199446649576,0.8993800313350425
FIFA World Cup,World Cup,-8,2.8024834573848283,5.197516528115172
Dallas Mavericks,NBA,2,1.0389628522086503,0.9610371457913497
Basketball,Dallas Mavericks,2,1.0389628522086503,0.9610371457913497
Gaming,Movies,2,1.1211495922104586,0.8788504377895414
Russia-Ukraine War,Social Issues,-1,0.05728198056460078,0.9427181164353993
LGBTQ,Russia-Ukraine War,-1,0.05728198056460078,0.9427181164353993
ESG,Environment-ESG,-1,0.31639569846221627,0.6836043615377838
5G,Social-ESG,1,0.967007574699274,0.03299238030072596
Markets,Stocks,-1,0.10415795395993545,0.8958420660400646
Basketball,Ja Morant,2,0.7004670576621199,0.29953296233788024
Ja Morant,Sports Figures,2,0.7004670576621199,0.29953296233788024
Chicago Bulls,Los Angeles Lakers,1,0.0,0.0
Chicago Bulls,Lebron James,1,0.0,0.0
Chicago,Los Angeles Lakers,1,0.0,0.0
Illinois,Los Angeles Lakers,1,0.0,0.0
Chicago,Lebron James,1,0.0,0.0
Illinois,Lebron James,1,0.0,0.0
Alabama,Arkansas,1,0.0,0.0
Novak Djokovic,Sports Figures,2,0.573439569738289,0.42656044026171097
Novak Djokovic,Tennis,2,0.573439569738289,0.42656044026171097
Academia,Chicago,1,0.0,0.0
Academia,Illinois,2,0.9676556228044982,0.03234433269550163
Academia,Hockey,-2,0.40658709619853306,0.5934129398014671
Academia,NHL,-2,0.40658709619853306,0.5934129398014671
Food & Drink,Ohio,1,0.0,0.0
Food & Drink,Toledo,1,0.0,0.0
Ohio,Toledo,1,0.0,0.0
Kanye West,Kim Kardashian,1,0.0,0.0
Coronavirus,Florida,1,0.0,0.0
Chicago,Kentucky,1,0.0,0.0
Illinois,Kentucky,1,0.0,0.0
California,San Diego,4,2.034240794078603,0.9657590639213972
Louisiana,New Orleans,1,0.0,0.0
Iraq,Iraqi,1,0.0,0.0
Coronavirus,European Football,1,0.0,0.0
Bank of Canada,Canada,1,0.0,0.0
Canada,Markets,1,0.0,0.0
Bank of Canada,Markets,1,0.0,0.0
Food & Drink,Music,1,0.0,0.0
Drake,Kentucky,1,0.0,0.0
Drake,Louisville,1,0.0,0.0
Kentucky,Louisville,-3,0.9854224449138793,1.0145775300861208
Colorado,Oregon,2,0.0,0.0
Colorado,Portland,2,0.0,0.0
